lab_name,category_focus,city,state,street_address,contact_name,contact_email,phone_number,website_url,source_registry
CHARLES RIVER LABORATORIES,Contract Manufacturing,Finland - Kuopio,,,,,,https://www.criver.com/,BioPharmGuy
PARAS BIOPHARMACEUTICALS FINLAND,Contract Manufacturing,Finland - Oulu,,,,,,https://www.parasbiopharma.com/,BioPharmGuy
PHARMATORY,Contract Manufacturing,Finland - Oulu,,,,,,https://www.pharmatory.com/,BioPharmGuy
3PBIOVIAN,Contract Manufacturing,Finland - Turku,,,,,,https://3pbiovian.com/,BioPharmGuy
SEQENS,Contract Manufacturing,Finland - Turku,,,,,,https://www.seqens.com/,BioPharmGuy
ALCHEM LABORATORIES,Contract Manufacturing,Fl - Alachua,,,,,,https://www.alchem.com/,BioPharmGuy
ASCEND ADVANCED THERAPIES,Contract Manufacturing,Fl - Alachua,,,,,,https://www.ascend-adv.com/,BioPharmGuy
EVERGEN,Contract Manufacturing,Fl - Alachua,,,,,,https://www.evergenbio.com/,BioPharmGuy
LGM PHARMA,Contract Manufacturing,Fl - Boca Raton,,,,,,https://lgmpharma.com/,BioPharmGuy
BEND BIOSCIENCE,Contract Manufacturing,Fl - Clearwater,,,,,,https://bendbioscience.com/,BioPharmGuy
SHL MEDICAL,Contract Manufacturing,Fl - Deerfield Beach,,,,,,https://www.shl-medical.com/,BioPharmGuy
KLOCKE GROUP,Contract Manufacturing,Fl - Fort Myers,,,,,,https://www.klocke.com/,BioPharmGuy
KINCELL BIO,Contract Manufacturing,Fl - Gainesville,,,,,,https://kincellbio.com/,BioPharmGuy
ALLAY PHARMACEUTICALS,Contract Manufacturing,Fl - Hialeah,,,,,,http://www.allay.us/,BioPharmGuy
DYADIC,Contract Manufacturing,Fl - Jupiter,,,,,,https://dyadic.com/,BioPharmGuy
ENSERA,Contract Manufacturing,Fl - Lakeland,,,,,,https://www.ensera.com/,BioPharmGuy
PLD PHARMA SERVICES,Contract Manufacturing,Fl - Miami,,,,,,https://www.pldpharma.com/,BioPharmGuy
PHARMALAB,Contract Manufacturing,Fl - Miami Lakes,,,,,,https://www.pharmalabenterprises.com/,BioPharmGuy
STRUCTURE MEDICAL,Contract Manufacturing,Fl - Naples,,,,,,https://www.structuremedical.com/,BioPharmGuy
APIJECT,Contract Manufacturing,Fl - Oakland,,,,,,https://apiject.com/,BioPharmGuy
ASPIRE HEALTH SCIENCE,Contract Manufacturing,Fl - Orlando,,,,,,https://aspire2cure.com/,BioPharmGuy
BIOSAFE SOLUTIONS,Contract Manufacturing,Fl - Orlando,,,,,,https://biosafesolutions.com/,BioPharmGuy
PROFOUNDA,Contract Manufacturing,Fl - Orlando,,,,,,https://www.profounda.com/,BioPharmGuy
PACE,Contract Manufacturing,Fl - Ormond Beach,,,,,,https://www.pacelabs.com/,BioPharmGuy
GBI BIOMANUFACTURING,Contract Manufacturing,Fl - Plantation,,,,,,https://www.gbibio.com/,BioPharmGuy
DOT DECIMAL,Contract Manufacturing,Fl - Sanford,,,,,,https://dotdecimal.com/,BioPharmGuy
ORGANABIO,Contract Manufacturing,Fl - South Miami,,,,,,https://www.organabio.com/,BioPharmGuy
CATALENT,Contract Manufacturing,Fl - St. Petersburg,,,,,,https://www.catalent.com/,BioPharmGuy
CARDIOCOMMAND,Contract Manufacturing,Fl - Tampa,,,,,,https://cardiocommand.com/,BioPharmGuy
CATALENT,Contract Manufacturing,Fl - Tampa,,,,,,https://www.catalent.com/,BioPharmGuy
IMMUNOLOGIX LABORATORIES,Contract Manufacturing,Fl - Tampa,,,,,,https://www.immunologixlabs.com/,BioPharmGuy
LONZA,Contract Manufacturing,Fl - Tampa,,,,,,https://www.lonza.com/,BioPharmGuy
SAMABRIVA,Contract Manufacturing,France - Amiens,,,,,,https://samabriva.com/,BioPharmGuy
UNITHER PHARMACEUTICALS,Contract Manufacturing,France - Amiens,,,,,,https://www.unither-pharma.com/,BioPharmGuy
SEQENS,Contract Manufacturing,France - Aramon,,,,,,https://www.seqens.com/,BioPharmGuy
RD BIOTECH,Contract Manufacturing,France - Besançon,,,,,,https://www.rd-biotech.com/en/,BioPharmGuy
MINAKEM,Contract Manufacturing,France - Beuvry-La-Forêt,,,,,,https://minakem.com/,BioPharmGuy
DELPHARM,Contract Manufacturing,France - Boulogne-Billancourt,,,,,,https://www.delpharm.com/en/,BioPharmGuy
PATHEON,Contract Manufacturing,France - Bourgoin-Jallieu,,,,,,https://www.patheon.com/us/en/home.html,BioPharmGuy
DELPHARM,Contract Manufacturing,France - Brétigny-Sur-Orge,,,,,,https://www.delpharm.com/en/,BioPharmGuy
AXPLORA,Contract Manufacturing,France - Chasse-Sur-Rhône,,,,,,https://www.axplora.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Manufacturing,France - Chatillon-Sur-Chalaronne,,,,,,https://www.criver.com/,BioPharmGuy
VIANT MEDICAL,Contract Manufacturing,France - Chaumont,,,,,,https://viantmedical.com/,BioPharmGuy
CORDENPHARMA,Contract Manufacturing,France - Chenôve,,,,,,https://cordenpharma.com/,BioPharmGuy
UNITHER PHARMACEUTICALS,Contract Manufacturing,France - Colomiers,,,,,,https://www.unither-pharma.com/,BioPharmGuy
SK PHARMTECO,Contract Manufacturing,France - Corbeil-Essonnes,,,,,,https://www.skpharmteco.com/,BioPharmGuy
UNITHER PHARMACEUTICALS,Contract Manufacturing,France - Coutances,,,,,,https://www.unither-pharma.com/,BioPharmGuy
MERIBEL PHARMA GROUP,Contract Manufacturing,France - Dreux,,,,,,https://meribelpharma.com/,BioPharmGuy
MINAKEM,Contract Manufacturing,France - Dunkerque,,,,,,https://minakem.com/,BioPharmGuy
MERIBEL PHARMA GROUP,Contract Manufacturing,France - Erstein,,,,,,https://meribelpharma.com/,BioPharmGuy
DELPHARM,Contract Manufacturing,France - Evreux,,,,,,https://www.delpharm.com/en/,BioPharmGuy
CENEXI,Contract Manufacturing,France - Fontenay-Sous-Bois,,,,,,https://www.cenexi.com/en/,BioPharmGuy
DELPHARM,Contract Manufacturing,France - Gaillard,,,,,,https://www.delpharm.com/en/,BioPharmGuy
UNITHER PHARMACEUTICALS,Contract Manufacturing,France - Gannat,,,,,,https://www.unither-pharma.com/,BioPharmGuy
CENEXI,Contract Manufacturing,France - Hérouville-Saint-Clair,,,,,,https://www.cenexi.com/en/,BioPharmGuy
DELPHARM,Contract Manufacturing,France - Huningue,,,,,,https://www.delpharm.com/en/,BioPharmGuy
FIRALIS MOLECULAR PRECISION,Contract Manufacturing,France - Huningue,,,,,,https://firalismolecularprecision.com/,BioPharmGuy
RECIPHARM,Contract Manufacturing,France - Kayserberg,,,,,,https://www.recipharm.com/,BioPharmGuy
DELPHARM,Contract Manufacturing,France - L'Aigle,,,,,,https://www.delpharm.com/en/,BioPharmGuy
UNITHER PHARMACEUTICALS,Contract Manufacturing,France - Le Haillan,,,,,,https://www.unither-pharma.com/,BioPharmGuy
AXPLORA,Contract Manufacturing,France - Le Mans,,,,,,https://www.axplora.com/,BioPharmGuy
CELLFORCURE,Contract Manufacturing,France - Les Ulis,,,,,,https://cellandgene.seqens.com/,BioPharmGuy
DELPHARM,Contract Manufacturing,France - Lille,,,,,,https://www.delpharm.com/en/,BioPharmGuy
NEXTPHARMA,Contract Manufacturing,France - Limay,,,,,,https://nextpharma.com/,BioPharmGuy
SEQENS,Contract Manufacturing,France - Limay,,,,,,https://www.seqens.com/,BioPharmGuy
FRESENIUS KABI,Contract Manufacturing,France - Louviers,,,,,,https://www.fresenius-kabi.com/,BioPharmGuy
ADRAGOS PHARMA,Contract Manufacturing,France - Maisons-Alfort,,,,,,https://adragos-pharma.com/,BioPharmGuy
PROVEPHARM LIFE SOLUTIONS,Contract Manufacturing,France - Marseille,,,,,,https://www.provepharm.com/,BioPharmGuy
BIOFARMA GROUP,Contract Manufacturing,France - Montaigu-Vendée,,,,,,https://www.biofarmagroup.com/en?from_nav=1,BioPharmGuy
RECIPHARM,Contract Manufacturing,France - Monts,,,,,,https://www.recipharm.com/,BioPharmGuy
AXPLORA,Contract Manufacturing,France - Mourenx,,,,,,https://www.axplora.com/,BioPharmGuy
LISI MEDICAL,Contract Manufacturing,France - Neyron,,,,,,https://www.lisi-group.com/fr/index.html,BioPharmGuy
DELPHARM,Contract Manufacturing,France - Orléans,,,,,,https://www.delpharm.com/en/,BioPharmGuy
MERIBEL PHARMA GROUP,Contract Manufacturing,France - Orleans,,,,,,https://meribelpharma.com/,BioPharmGuy
CENEXI,Contract Manufacturing,France - Osny,,,,,,https://www.cenexi.com/en/,BioPharmGuy
EUROAPI,Contract Manufacturing,France - Paris,,,,,,https://www.euroapi.com/en,BioPharmGuy
UNITHER PHARMACEUTICALS,Contract Manufacturing,France - Paris,,,,,,https://www.unither-pharma.com/,BioPharmGuy
MERIBEL PHARMA GROUP,Contract Manufacturing,France - Pessac,,,,,,https://meribelpharma.com/,BioPharmGuy
AXPLORA,Contract Manufacturing,France - Pompey,,,,,,https://www.axplora.com/,BioPharmGuy
MERIBEL PHARMA GROUP,Contract Manufacturing,France - Provence,,,,,,https://meribelpharma.com/,BioPharmGuy
DELPHARM,Contract Manufacturing,France - Quetigny,,,,,,https://www.delpharm.com/en/,BioPharmGuy
DELPHARM,Contract Manufacturing,France - Reims,,,,,,https://www.delpharm.com/en/,BioPharmGuy
DIVERCHIM CDMO,Contract Manufacturing,France - Roissy-En-France,,,,,,https://www.diverchim.com/,BioPharmGuy
SIEGFRIED,Contract Manufacturing,France - Saint Vulbas,,,,,,https://www.siegfried.ch/,BioPharmGuy
NAOBIOS,Contract Manufacturing,France - Saint-Herblain,,,,,,https://www.naobios.com/,BioPharmGuy
SKYEPHARMA,Contract Manufacturing,France - Saint-Quentin-Fallavier,,,,,,https://www.skyepharma.fr/,BioPharmGuy
DELPHARM,Contract Manufacturing,France - Saint-Remy,,,,,,https://www.delpharm.com/en/,BioPharmGuy
TRIRX PHARMACEUTICAL SERVICES,Contract Manufacturing,France - Segré-En-Anjou-Bleu,,,,,,https://www.trirx.com/,BioPharmGuy
BIOFARMA GROUP,Contract Manufacturing,France - Sérent,,,,,,https://www.biofarmagroup.com/en?from_nav=1,BioPharmGuy
POLYPEPTIDE GROUP,Contract Manufacturing,France - Strasbourg,,,,,,https://www.polypeptide.com/,BioPharmGuy
CELL-EASY,Contract Manufacturing,France - Toulouse,,,,,,https://www.cell-easy.com/,BioPharmGuy
DELPHARM,Contract Manufacturing,France - Tours,,,,,,https://www.delpharm.com/en/,BioPharmGuy
PMC ISOCHEM,Contract Manufacturing,France - Vert Le Petit,,,,,,https://pmcisochem.fr/,BioPharmGuy
AALTO SCIENTIFIC,Contract Manufacturing,Ga - Eatonton,,,,,,https://www.aaltoscientific.com/,BioPharmGuy
BEND BIOSCIENCE,Contract Manufacturing,Ga - Gainesville,,,,,,https://bendbioscience.com/,BioPharmGuy
REVVITY,Contract Manufacturing,Ga - Kennesaw,,,,,,https://www.revvity.com/,BioPharmGuy
PHARMA TECH INDUSTRIES,Contract Manufacturing,Ga - Royston,,,,,,https://pharma-tech.com/,BioPharmGuy
DENDREON,Contract Manufacturing,Ga - Union City,,,,,,https://www.dendreon.com/,BioPharmGuy
VIANT MEDICAL,Contract Manufacturing,Germany - Aura,,,,,,https://viantmedical.com/,BioPharmGuy
BBT BIOTECH,Contract Manufacturing,Germany - Baesweiler,,,,,,https://www.bbt-biotech.com/en-gb,BioPharmGuy
SANNER,Contract Manufacturing,Germany - Bensheim,,,,,,https://www.sanner-group.com/,BioPharmGuy
MILTENYI BIOINDUSTRY,Contract Manufacturing,Germany - Bergisch Gladbach,,,,,,https://www.miltenyibioindustry.com/en/,BioPharmGuy
CPL SACHSE,Contract Manufacturing,Germany - Berlin,,,,,,https://www.cpl-sachse.de/en,BioPharmGuy
PROBIOGEN,Contract Manufacturing,Germany - Berlin,,,,,,https://www.probiogen.de/,BioPharmGuy
PLASMIDFACTORY,Contract Manufacturing,Germany - Bielefeld,,,,,,https://www.plasmidfactory.com/,BioPharmGuy
CELLEX CELL PROFESSIONALS,Contract Manufacturing,Germany - Cologne,,,,,,https://www.cellex.me/en,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Manufacturing,Germany - Cologne,,,,,,https://www.criver.com/,BioPharmGuy
LONZA,Contract Manufacturing,Germany - Cologne,,,,,,https://www.lonza.com/,BioPharmGuy
IDT BIOLOGIKA,Contract Manufacturing,Germany - Dessau-Rosslau,,,,,,https://idt-biologika.com/,BioPharmGuy
ONCOTEC PHARMA PRODUKTION,Contract Manufacturing,Germany - Dessau-Roßlau,,,,,,https://www.oncotecpharma.de/en/home,BioPharmGuy
BIOTYPE,Contract Manufacturing,Germany - Dresden,,,,,,https://www.biotype.de/en,BioPharmGuy
ROTOP PHARMAKA,Contract Manufacturing,Germany - Dresden,,,,,,https://www.rotop-pharmaka.de/,BioPharmGuy
LINKFAR HEALTHCARE,Contract Manufacturing,Germany - Düsseldorf,,,,,,https://linkfar.de/?lang=en,BioPharmGuy
MOLGENIUM,Contract Manufacturing,Germany - Düsseldorf,,,,,,https://www.molgenium.com/,BioPharmGuy
NUMAFERM,Contract Manufacturing,Germany - Düsseldorf,,,,,,https://numaferm.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Manufacturing,Germany - Erkrath,,,,,,https://www.criver.com/,BioPharmGuy
HENNIG ARZNEIMITTEL &KG,Contract Manufacturing,Germany - Flörsheim Am Main,,,,,,https://www.hennig-am.de/,BioPharmGuy
ACROBIOSYSTEMS,Contract Manufacturing,Germany - Frankfurt,,,,,,https://acrobiosystems.com.cn/,BioPharmGuy
CORDEN BIOCHEM,Contract Manufacturing,Germany - Frankfurt Am Main,,,,,,https://cordenbiochem.com/,BioPharmGuy
CHEMCON,Contract Manufacturing,Germany - Freiburg,,,,,,https://www.chemcon.com/,BioPharmGuy
FRESENIUS KABI,Contract Manufacturing,Germany - Friedburg,,,,,,https://www.fresenius-kabi.com/,BioPharmGuy
ACTIVORIS MEDIZINTECHNIK,Contract Manufacturing,Germany - Gemünden,,,,,,https://activoris.com/,BioPharmGuy
NEXTPHARMA,Contract Manufacturing,Germany - Goettingen,,,,,,https://nextpharma.com/,BioPharmGuy
PCI PHARMA SERVICES,Contract Manufacturing,Germany - Großbeeren,,,,,,https://pci.com/,BioPharmGuy
SIMTRA BIOPHARMA SOLUTIONS,Contract Manufacturing,Germany - Halle,,,,,,https://simtra.com/,BioPharmGuy
AQVIDA,Contract Manufacturing,Germany - Hamburg,,,,,,https://www.aqvida.de/,BioPharmGuy
RICHTER BIOLOGICS,Contract Manufacturing,Germany - Hamburg,,,,,,https://www.richterbiologics.eu/,BioPharmGuy
TIEFENBACHER,Contract Manufacturing,Germany - Hamburg,,,,,,https://tiefenbachergroup.com/,BioPharmGuy
SIEGFRIED,Contract Manufacturing,Germany - Hameln,,,,,,https://www.siegfried.ch/,BioPharmGuy
AGC BIOLOGICS,Contract Manufacturing,Germany - Heidelberg,,,,,,https://www.agcbio.com/,BioPharmGuy
CELONIC,Contract Manufacturing,Germany - Heidelberg,,,,,,https://www.celonic.com/,BioPharmGuy
ASKA BIOTECH,Contract Manufacturing,Germany - Hennigsdorf,,,,,,https://www.aska-biotech.de/,BioPharmGuy
INVIVO BIOTECH SERVICES,Contract Manufacturing,Germany - Hennigsdorf,,,,,,https://www.invivo.de/,BioPharmGuy
LYOCONTRACT,Contract Manufacturing,Germany - Ilsenburg,,,,,,https://lyocontract.de/en/,BioPharmGuy
JIUZHOU PHARMA,Contract Manufacturing,Germany - Konstanz,,,,,,https://en.jiuzhoupharma.com/,BioPharmGuy
RENTSCHLER BIOPHARMA,Contract Manufacturing,Germany - Laupheim,,,,,,https://www.rentschler-biopharma.com/,BioPharmGuy
C-LECTA,Contract Manufacturing,Germany - Leipzig,,,,,,https://www.c-lecta.com/,BioPharmGuy
BAG HEALTH CARE,Contract Manufacturing,Germany - Lich,,,,,,https://www.bag-healthcare.com/,BioPharmGuy
ABBVIE,Contract Manufacturing,Germany - Ludwigshafen Am Rhein,,,,,,https://www.abbviecontractmfg.com/,BioPharmGuy
RECIPHARM,Contract Manufacturing,Germany - Mannheim,,,,,,https://www.recipharm.com/,BioPharmGuy
LEUKOCARE BIOTECHNOLOGY,Contract Manufacturing,Germany - Martinsried,,,,,,https://www.leukocare.com/,BioPharmGuy
SIEGFRIED,Contract Manufacturing,Germany - Minden,,,,,,https://www.siegfried.ch/,BioPharmGuy
ADRAGOS PHARMA,Contract Manufacturing,Germany - Munich,,,,,,https://adragos-pharma.com/,BioPharmGuy
GEN PLUS,Contract Manufacturing,Germany - Munich,,,,,,https://www.gen-plus.de/en/,BioPharmGuy
VECTORBUILDER,Contract Manufacturing,Germany - Neu-Isenburg,,,,,,https://en.vectorbuilder.com/,BioPharmGuy
NUVISAN,Contract Manufacturing,Germany - Neu-Ulm,,,,,,https://www.nuvisan.com/,BioPharmGuy
LOSAN PHARMA,Contract Manufacturing,Germany - Neuenburg Am Rhein,,,,,,https://www.losan-pharma.de/,BioPharmGuy
ASCEND ADVANCED THERAPIES,Contract Manufacturing,Germany - Planegg,,,,,,https://www.ascend-adv.com/,BioPharmGuy
LEON NANODRUGS,Contract Manufacturing,Germany - Planegg,,,,,,https://www.leon-nanodrugs.com/,BioPharmGuy
CORDENPHARMA,Contract Manufacturing,Germany - Plankstadt,,,,,,https://cordenpharma.com/,BioPharmGuy
AREVIPHARMA,Contract Manufacturing,Germany - Radebeul,,,,,,https://arevipharma.com/en/,BioPharmGuy
AXPLORA,Contract Manufacturing,Germany - Raubling,,,,,,https://www.axplora.com/,BioPharmGuy
HWI PHARMA SERVICES,Contract Manufacturing,Germany - Rülzheim,,,,,,https://www.hwi-group.de/en/home,BioPharmGuy
CATALENT,Contract Manufacturing,Germany - Schorndorf,,,,,,https://www.catalent.com/,BioPharmGuy
PHARMAPACK STADE,Contract Manufacturing,Germany - Stade,,,,,,https://www.pharmapack.de/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Manufacturing,Germany - Sulzfeld,,,,,,https://www.criver.com/,BioPharmGuy
NORDMARK BIOTECH,Contract Manufacturing,Germany - Uetersen,,,,,,https://www.nordmark-pharma.de/en/,BioPharmGuy
RECIPHARM,Contract Manufacturing,Germany - Wasserburg,,,,,,https://www.recipharm.com/,BioPharmGuy
KLOCKE GROUP,Contract Manufacturing,Germany - Weingarten,,,,,,https://www.klocke.com/,BioPharmGuy
CAMBREX,Contract Manufacturing,Germany - Wiesbaden,,,,,,https://www.cambrex.com/,BioPharmGuy
RELIATECH,Contract Manufacturing,Germany - Wolfenbüttel,,,,,,https://www.reliatech.de/,BioPharmGuy
BAYER BIOPARTNERING SOLUTIONS,Contract Manufacturing,Germany - Wuppertal,,,,,,https://www.bayer.com/en/us/BioPartneringSolutions,BioPharmGuy
RECIPHARM,Contract Manufacturing,Germany - Zwickau,,,,,,https://www.recipharm.com/,BioPharmGuy
FAMAR,Contract Manufacturing,Greece - Anthoussa,,,,,,https://www.famar-group.com/,BioPharmGuy
FAMAR,Contract Manufacturing,Greece - Athens,,,,,,https://www.famar-group.com/,BioPharmGuy
RAFARM,Contract Manufacturing,Greece - Athens,,,,,,https://www.rafarmgroup.com/,BioPharmGuy
FAMAR,Contract Manufacturing,Greece - Avlonas,,,,,,https://www.famar-group.com/,BioPharmGuy
RONTIS,Contract Manufacturing,Greece - Larissa,,,,,,https://rontis.com/,BioPharmGuy
GENEPHARM,Contract Manufacturing,Greece - Pallini,,,,,,https://www.genepharm.com/index.php/en/,BioPharmGuy
FAMAR,Contract Manufacturing,Greece - Thiva,,,,,,https://www.famar-group.com/,BioPharmGuy
FLUART INNOVATIVE VACCINES,Contract Manufacturing,Hungary - Pilisborosjenő,,,,,,https://fluart.hu/,BioPharmGuy
CAMBREX,Contract Manufacturing,Ia - Charles City,,,,,,https://www.cambrex.com/,BioPharmGuy
CONTINENTAL MANUFACTURING CHEMIST,Contract Manufacturing,Ia - Madrid,,,,,,https://www.continentalmfgchemist.com/,BioPharmGuy
CORIPHARMA,Contract Manufacturing,Iceland - Hafnarfjordur,,,,,,https://www.coripharma.is/,BioPharmGuy
VECTORBUILDER,Contract Manufacturing,Il - Chicago,,,,,,https://en.vectorbuilder.com/,BioPharmGuy
BAXTER,Contract Manufacturing,Il - Deerfield,,,,,,https://www.baxter.com/,BioPharmGuy
SCHLEIFRING MEDICAL SYSTEMS,Contract Manufacturing,Il - Elgin,,,,,,https://www.schleifringmedical.com/,BioPharmGuy
TRICOR SYSTEMS,Contract Manufacturing,Il - Elgin,,,,,,https://tricor-systems.com/,BioPharmGuy
BIOLOGOS,Contract Manufacturing,Il - Glendale Heights,,,,,,https://biologos.com/,BioPharmGuy
ACCUMEDIX,Contract Manufacturing,Il - Libertyville,,,,,,https://www.accumedix.com/,BioPharmGuy
FRESENIUS KABI,Contract Manufacturing,Il - Melrose Park,,,,,,https://www.fresenius-kabi.com/,BioPharmGuy
REGIS TECHNOLOGIES,Contract Manufacturing,Il - Morton Grove,,,,,,https://www.registech.com/,BioPharmGuy
HUMAN CELL,Contract Manufacturing,Il - Naperville,,,,,,https://www.humancellinc.com/,BioPharmGuy
ABBVIE,Contract Manufacturing,Il - North Chicago,,,,,,https://www.abbvie.com/,BioPharmGuy
PCI PHARMA SERVICES,Contract Manufacturing,Il - Rockford,,,,,,https://pci.com/,BioPharmGuy
PFANSTIEHL,Contract Manufacturing,Il - Waukegan,,,,,,https://pfanstiehl.com/en/,BioPharmGuy
VIANT MEDICAL,Contract Manufacturing,Il - Wheeling,,,,,,https://viantmedical.com/,BioPharmGuy
CATALENT,Contract Manufacturing,In - Bloomington,,,,,,https://www.catalent.com/,BioPharmGuy
SIMTRA BIOPHARMA SOLUTIONS,Contract Manufacturing,In - Bloomington,,,,,,https://simtra.com/,BioPharmGuy
SINGOTA SOLUTIONS,Contract Manufacturing,In - Bloomington,,,,,,https://singota.com/,BioPharmGuy
MICROPULSE,Contract Manufacturing,In - Columbia City,,,,,,https://micropulseinc.com/,BioPharmGuy
1ELEVAN BIO,Contract Manufacturing,In - Fishers,,,,,,https://1elevan.com/,BioPharmGuy
INCOG BIOPHARMA,Contract Manufacturing,In - Fishers,,,,,,https://www.incogbiopharma.com/,BioPharmGuy
VIANT MEDICAL,Contract Manufacturing,In - Fort Wayne,,,,,,https://viantmedical.com/,BioPharmGuy
INCIPIO DEVICES,Contract Manufacturing,In - Huntington,,,,,,https://www.incipiodevices.com/,BioPharmGuy
GENEZEN,Contract Manufacturing,In - Indianapolis,,,,,,https://www.genezen.com/,BioPharmGuy
PACE,Contract Manufacturing,In - Indianapolis,,,,,,https://www.pacelabs.com/,BioPharmGuy
SPECTRONRX,Contract Manufacturing,In - Indianapolis,,,,,,https://www.spectronrx.com/,BioPharmGuy
VIANT MEDICAL,Contract Manufacturing,In - Indianapolis,,,,,,https://viantmedical.com/,BioPharmGuy
VXP BIOLOGICS,Contract Manufacturing,In - Indianapolis,,,,,,https://vxpbiologics.com/,BioPharmGuy
HUBOT CDMO,Contract Manufacturing,In - South Bend,,,,,,https://www.hubot.us/,BioPharmGuy
EVERGEN,Contract Manufacturing,In - West Lafayette,,,,,,https://www.evergenbio.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Manufacturing,India - Ahmedabad,,,,,,https://www.criver.com/,BioPharmGuy
PIRAMAL,Contract Manufacturing,India - Ahmedabad,,,,,,https://www.piramalpharmasolutions.com/,BioPharmGuy
ZASYA LIFE SCIENCES,Contract Manufacturing,India - Ahmedabad,,,,,,https://www.zasyalifesciences.com/,BioPharmGuy
WOCKHARDT,Contract Manufacturing,India - Ankleshwar,,,,,,http://www.wockhardt.com,BioPharmGuy
DOCTOR PACK,Contract Manufacturing,India - Bangalore,,,,,,https://doctorpackindia.com/,BioPharmGuy
ONESOURCE,Contract Manufacturing,India - Bangalore,,,,,,https://www.onesourcecdmo.com/,BioPharmGuy
RECIPHARM,Contract Manufacturing,India - Bangalore,,,,,,https://www.recipharm.com/,BioPharmGuy
ARTEREX,Contract Manufacturing,India - Bengaluru,,,,,,https://arterexmedical.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Manufacturing,India - Bengaluru,,,,,,https://www.criver.com/,BioPharmGuy
KRITIKAL SOLUTIONS,Contract Manufacturing,India - Bengaluru,,,,,,https://kritikalsolutions.com/,BioPharmGuy
MEDREICH,Contract Manufacturing,India - Bengaluru,,,,,,https://www.medreich.com/,BioPharmGuy
SOMERSET THERAPEUTICS,Contract Manufacturing,India - Bengaluru,,,,,,https://somersetlimited.com/,BioPharmGuy
NECTAR LIFE SCIENCES,Contract Manufacturing,India - Chandigarh,,,,,,https://www.neclife.com/,BioPharmGuy
AXPLORA,Contract Manufacturing,India - Chennai,,,,,,https://www.axplora.com/,BioPharmGuy
WOCKHARDT,Contract Manufacturing,India - Daman,,,,,,http://www.wockhardt.com,BioPharmGuy
AKUMS,Contract Manufacturing,India - Delhi,,,,,,https://www.akums.in/,BioPharmGuy
CADILA PHARMACEUTICALS,Contract Manufacturing,India - Dholka,,,,,,https://www.cadilapharma.com/,BioPharmGuy
PIRAMAL,Contract Manufacturing,India - Digwal,,,,,,https://www.piramalpharmasolutions.com/,BioPharmGuy
PIRAMAL,Contract Manufacturing,India - Ennore,,,,,,https://www.piramalpharmasolutions.com/,BioPharmGuy
PREMAS BIOTECH,Contract Manufacturing,India - Gurugram,,,,,,https://www.premasbiotech.com/,BioPharmGuy
AIZANT,Contract Manufacturing,India - Hyderabad,,,,,,https://www.aizant.com/,BioPharmGuy
AUROBINDO PHARMA,Contract Manufacturing,India - Hyderabad,,,,,,https://www.aurobindo.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Manufacturing,India - Hyderabad,,,,,,https://www.criver.com/,BioPharmGuy
COHANCE LIFESCIENCES,Contract Manufacturing,India - Hyderabad,,,,,,https://www.cohance.com/,BioPharmGuy
EXELA PHARMA SCIENCES,Contract Manufacturing,India - Hyderabad,,,,,,https://exelapharma.com/,BioPharmGuy
LAXAI,Contract Manufacturing,India - Hyderabad,,,,,,https://laxai.com/,BioPharmGuy
NATCO PHARMA,Contract Manufacturing,India - Hyderabad,,,,,,https://www.natcopharma.co.in/,BioPharmGuy
PIRAMAL,Contract Manufacturing,India - Hyderabad,,,,,,https://www.piramalpharmasolutions.com/,BioPharmGuy
SAI LIFE SCIENCES,Contract Manufacturing,India - Hyderabad,,,,,,https://www.sailife.com/,BioPharmGuy
SUVEN LIFE SCIENCES,Contract Manufacturing,India - Hyderabad,,,,,,http://www.suven.com/,BioPharmGuy
TEADUS PHARMA,Contract Manufacturing,India - Hyderabad,,,,,,https://teaduspharma.com/,BioPharmGuy
VIVINT PHARMA,Contract Manufacturing,India - Hyderabad,,,,,,https://vivintpharma.com/,BioPharmGuy
NATCO PHARMA,Contract Manufacturing,India - Kothur,,,,,,https://www.natcopharma.co.in/,BioPharmGuy
PIRAMAL,Contract Manufacturing,India - Mahad,,,,,,https://www.piramalpharmasolutions.com/,BioPharmGuy
WOCKHARDT,Contract Manufacturing,India - Maharashtra,,,,,,http://www.wockhardt.com,BioPharmGuy
NATCO PHARMA,Contract Manufacturing,India - Manali,,,,,,https://www.natcopharma.co.in/,BioPharmGuy
NATCO PHARMA,Contract Manufacturing,India - Mekaguda,,,,,,https://www.natcopharma.co.in/,BioPharmGuy
AURIGENE PHARMACEUTICAL SERVICES,Contract Manufacturing,India - Miyapur,,,,,,https://www.aurigeneservices.com/,BioPharmGuy
AARTI PHARMALABS,Contract Manufacturing,India - Mumbai,,,,,,https://www.aartipharmalabs.com/,BioPharmGuy
CHARLES RIVER LABORATORIES,Contract Manufacturing,India - Mumbai,,,,,,https://www.criver.com/,BioPharmGuy
